Construct Pair,Jaccard Similarity,Dice Coefficient
"('Cardinality', 'containsModelElement')",0.9917355371900827,0.995850622406639
"('Cardinality', 'containsView')",0.9834710743801653,0.9916666666666667
"('Cardinality', 'creation')",0.15,0.2608695652173913
"('Cardinality', 'datatype')",0.21666666666666667,0.3561643835616438
"('Cardinality', 'DecoratableElement')",0.0,0.0
"('Cardinality', 'derivation')",0.325,0.49056603773584906
"('Cardinality', 'description')",0.175,0.2978723404255319
"('Cardinality', 'diagram')",0.9834710743801653,0.9916666666666667
"('Cardinality', 'Diagram')",0.9834710743801653,0.9916666666666667
"('Cardinality', 'DiagramElement')",0.0,0.0
"('Cardinality', 'ElementView')",0.0,0.0
"('Cardinality', 'end')",0.0,0.0
"('Cardinality', 'enumeration')",0.06666666666666667,0.125
"('Cardinality', 'event')",0.45,0.6206896551724138
"('Cardinality', 'eventNature')",0.0,0.0
"('Cardinality', 'externalDependence')",0.18333333333333332,0.30985915492957744
"('Cardinality', 'extrinsicModeNature')",0.0,0.0
"('Cardinality', 'functionalComplexNature')",0.0,0.0
"('Cardinality', 'general')",0.9586776859504132,0.9789029535864979
"('Cardinality', 'generalization')",0.6,0.75
"('Cardinality', 'Generalization')",0.9586776859504132,0.9789029535864979
"('Cardinality', 'GeneralizationSet')",0.6,0.75
"('Cardinality', 'GeneralizationSetView')",0.0,0.0
"('Cardinality', 'GeneralizationView')",0.7851239669421488,0.8796296296296297
"('Cardinality', 'height')",0.8181818181818182,0.9
"('Cardinality', 'historicalDependence')",0.13333333333333333,0.23529411764705882
"('Cardinality', 'historicalRole')",0.03333333333333333,0.06451612903225806
"('Cardinality', 'historicalRoleMixin')",0.025,0.04878048780487805
"('Cardinality', 'instantiation')",0.14166666666666666,0.24817518248175183
"('Cardinality', 'intrinsicModeNature')",0.0,0.0
"('Cardinality', 'isAbstract')",0.9917355371900827,0.995850622406639
"('Cardinality', 'isComplete')",0.6,0.75
"('Cardinality', 'isDerived')",0.9917355371900827,0.995850622406639
"('Cardinality', 'isDisjoint')",0.6,0.75
"('Cardinality', 'isExtensional')",0.9917355371900827,0.995850622406639
"('Cardinality', 'isOrdered')",1.0,1.0
"('Cardinality', 'isPowertype')",0.9917355371900827,0.995850622406639
"('Cardinality', 'isReadOnly')",1.0,1.0
"('Cardinality', 'isViewOf')",0.8181818181818182,0.9
"('Cardinality', 'kind')",0.8416666666666667,0.9140271493212669
"('Cardinality', 'literal')",0.06666666666666667,0.125
"('Cardinality', 'Literal')",0.06666666666666667,0.125
"('Cardinality', 'lowerBound')",0.9333333333333333,0.9655172413793104
"('Cardinality', 'manifestation')",0.1,0.18181818181818182
"('Cardinality', 'material')",0.45,0.6206896551724138
"('Cardinality', 'mediation')",0.6416666666666667,0.7817258883248731
"('Cardinality', 'memberOf')",0.25833333333333336,0.4105960264900662
"('Cardinality', 'mixin')",0.18333333333333332,0.30985915492957744
"('Cardinality', 'mode')",0.48333333333333334,0.651685393258427
"('Cardinality', 'model.1')",0.9917355371900827,0.995850622406639
"('Cardinality', 'ModelElement')",0.0,0.0
"('Cardinality', 'name')",0.9917355371900827,0.995850622406639
"('Cardinality', 'NodeView')",0.0,0.0
"('Cardinality', 'none')",1.0,1.0
"('Cardinality', 'Note')",0.0,0.0
"('Cardinality', 'NoteView')",0.0,0.0
"('Cardinality', 'OntologicalNature')",0.0,0.0
"('Cardinality', 'OntoumlElement')",0.0,0.0
"('Cardinality', 'order')",0.9917355371900827,0.995850622406639
"('Cardinality', 'owner')",0.0,0.0
"('Cardinality', 'Package')",0.9917355371900827,0.995850622406639
"('Cardinality', 'PackageView')",0.03333333333333333,0.06451612903225806
"('Cardinality', 'participation')",0.25833333333333336,0.4105960264900662
"('Cardinality', 'participational')",0.03333333333333333,0.06451612903225806
"('Cardinality', 'Path')",0.8181818181818182,0.9
"('Cardinality', 'phase')",0.3416666666666667,0.5093167701863354
"('Cardinality', 'phaseMixin')",0.06666666666666667,0.125
"('Cardinality', 'point')",0.8181818181818182,0.9
"('Cardinality', 'Point')",0.8181818181818182,0.9
"('Cardinality', 'project')",0.9917355371900827,0.995850622406639
"('Cardinality', 'Project')",0.9917355371900827,0.995850622406639
"('Cardinality', 'property')",0.0,0.0
"('Cardinality', 'Property')",1.0,1.0
"('Cardinality', 'PropertyStereotype')",0.0,0.0
"('Cardinality', 'propertyType')",1.0,1.0
"('Cardinality', 'quality')",0.36666666666666664,0.5365853658536586
"('Cardinality', 'qualityNature')",0.0,0.0
"('Cardinality', 'quantity')",0.19166666666666668,0.32167832167832167
"('Cardinality', 'quantityNature')",0.0,0.0
"('Cardinality', 'Rectangle')",0.8181818181818182,0.9
"('Cardinality', 'RectangularShape')",0.0,0.0
"('Cardinality', 'redefinesProperty')",0.008333333333333333,0.01652892561983471
"('Cardinality', 'Relation')",1.0,1.0
"('Cardinality', 'relationEnd')",1.0,1.0
"('Cardinality', 'RelationStereotype')",0.0,0.0
"('Cardinality', 'RelationView')",0.0,0.0
"('Cardinality', 'relator')",0.7520661157024794,0.8584905660377359
"('Cardinality', 'relatorNature')",0.0,0.0
"('Cardinality', 'restrictedTo')",0.9752066115702479,0.9874476987447699
"('Cardinality', 'role')",0.7,0.8235294117647058
"('Cardinality', 'roleMixin')",0.45,0.6206896551724138
"('Cardinality', 'shape')",0.8181818181818182,0.9
"('Cardinality', 'Shape')",0.0,0.0
"('Cardinality', 'shared')",0.5666666666666667,0.723404255319149
"('Cardinality', 'situation')",0.18333333333333332,0.30985915492957744
"('Cardinality', 'situationNature')",0.0,0.0
"('Cardinality', 'sourceEnd')",1.0,1.0
"('Cardinality', 'sourceView')",0.7851239669421488,0.8796296296296297
"('Cardinality', 'specific')",0.9586776859504132,0.9789029535864979
"('Cardinality', 'stereotype')",0.9917355371900827,0.995850622406639
"('Cardinality', 'Stereotype')",0.0,0.0
"('Cardinality', 'subCollectionOf')",0.05,0.09523809523809523
"('Cardinality', 'subkind')",0.71900826446281,0.8365384615384616
"('Cardinality', 'subQuantityOf')",0.03333333333333333,0.06451612903225806
"('Cardinality', 'subsetsProperty')",0.008333333333333333,0.01652892561983471
"('Cardinality', 'targetEnd')",1.0,1.0
"('Cardinality', 'targetView')",0.7851239669421488,0.8796296296296297
"('Cardinality', 'termination')",0.025,0.04878048780487805
"('Cardinality', 'text')",0.0,0.0
"('Cardinality', 'Text')",0.5166666666666667,0.6813186813186813
"('Cardinality', 'topLeftPosition')",0.8181818181818182,0.9
"('Cardinality', 'triggers')",0.08333333333333333,0.15384615384615385
"('Cardinality', 'type')",0.21666666666666667,0.3561643835616438
"('Cardinality', 'typeNature')",0.0,0.0
"('Cardinality', 'upperBound')",0.9333333333333333,0.9655172413793104
"('Cardinality', 'width')",0.8181818181818182,0.9
"('Cardinality', 'xCoordinate')",0.8181818181818182,0.9
"('Cardinality', 'yCoordinate')",0.8181818181818182,0.9
"('cardinalityValue', 'categorizer')",0.016666666666666666,0.03278688524590164
"('cardinalityValue', 'category')",0.7166666666666667,0.8349514563106796
"('cardinalityValue', 'characterization')",0.5666666666666667,0.723404255319149
"('cardinalityValue', 'Class')",0.9917355371900827,0.995850622406639
"('cardinalityValue', 'Classifier')",0.0,0.0
"('cardinalityValue', 'ClassStereotype')",0.0,0.0
"('cardinalityValue', 'ClassView')",0.8181818181818182,0.9
"('cardinalityValue', 'collective')",0.36666666666666664,0.5365853658536586
"('cardinalityValue', 'collectiveNature')",0.0,0.0
"('cardinalityValue', 'comparative')",0.05,0.09523809523809523
"('cardinalityValue', 'componentOf')",0.375,0.5454545454545454
"('cardinalityValue', 'composite')",0.6,0.75
"('cardinalityValue', 'ConnectorView')",0.0,0.0
"('cardinalityValue', 'containsModelElement')",0.9917355371900827,0.995850622406639
"('cardinalityValue', 'containsView')",0.9834710743801653,0.9916666666666667
"('cardinalityValue', 'creation')",0.15,0.2608695652173913
"('cardinalityValue', 'datatype')",0.21666666666666667,0.3561643835616438
"('cardinalityValue', 'DecoratableElement')",0.0,0.0
"('cardinalityValue', 'derivation')",0.325,0.49056603773584906
"('cardinalityValue', 'description')",0.175,0.2978723404255319
"('cardinalityValue', 'diagram')",0.9834710743801653,0.9916666666666667
"('cardinalityValue', 'Diagram')",0.9834710743801653,0.9916666666666667
"('cardinalityValue', 'DiagramElement')",0.0,0.0
"('cardinalityValue', 'ElementView')",0.0,0.0
"('cardinalityValue', 'end')",0.0,0.0
"('cardinalityValue', 'enumeration')",0.06666666666666667,0.125
"('cardinalityValue', 'event')",0.45,0.6206896551724138
"('cardinalityValue', 'eventNature')",0.0,0.0
"('cardinalityValue', 'externalDependence')",0.18333333333333332,0.30985915492957744
"('cardinalityValue', 'extrinsicModeNature')",0.0,0.0
"('cardinalityValue', 'functionalComplexNature')",0.0,0.0
"('cardinalityValue', 'general')",0.9586776859504132,0.9789029535864979
"('cardinalityValue', 'generalization')",0.6,0.75
"('cardinalityValue', 'Generalization')",0.9586776859504132,0.9789029535864979
"('cardinalityValue', 'GeneralizationSet')",0.6,0.75
"('cardinalityValue', 'GeneralizationSetView')",0.0,0.0
"('cardinalityValue', 'GeneralizationView')",0.7851239669421488,0.8796296296296297
"('cardinalityValue', 'height')",0.8181818181818182,0.9
"('cardinalityValue', 'historicalDependence')",0.13333333333333333,0.23529411764705882
"('cardinalityValue', 'historicalRole')",0.03333333333333333,0.06451612903225806
"('cardinalityValue', 'historicalRoleMixin')",0.025,0.04878048780487805
"('cardinalityValue', 'instantiation')",0.14166666666666666,0.24817518248175183
"('cardinalityValue', 'intrinsicModeNature')",0.0,0.0
"('cardinalityValue', 'isAbstract')",0.9917355371900827,0.995850622406639
"('cardinalityValue', 'isComplete')",0.6,0.75
"('cardinalityValue', 'isDerived')",0.9917355371900827,0.995850622406639
"('cardinalityValue', 'isDisjoint')",0.6,0.75
"('cardinalityValue', 'isExtensional')",0.9917355371900827,0.995850622406639
"('cardinalityValue', 'isOrdered')",1.0,1.0
"('cardinalityValue', 'isPowertype')",0.9917355371900827,0.995850622406639
"('cardinalityValue', 'isReadOnly')",1.0,1.0
"('cardinalityValue', 'isViewOf')",0.8181818181818182,0.9
"('cardinalityValue', 'kind')",0.8416666666666667,0.9140271493212669
"('cardinalityValue', 'literal')",0.06666666666666667,0.125
"('cardinalityValue', 'Literal')",0.06666666666666667,0.125
"('cardinalityValue', 'lowerBound')",0.9333333333333333,0.9655172413793104
"('cardinalityValue', 'manifestation')",0.1,0.18181818181818182
"('cardinalityValue', 'material')",0.45,0.6206896551724138
"('cardinalityValue', 'mediation')",0.6416666666666667,0.7817258883248731
"('cardinalityValue', 'memberOf')",0.25833333333333336,0.4105960264900662
"('cardinalityValue', 'mixin')",0.18333333333333332,0.30985915492957744
"('cardinalityValue', 'mode')",0.48333333333333334,0.651685393258427
"('cardinalityValue', 'model.1')",0.9917355371900827,0.995850622406639
"('cardinalityValue', 'ModelElement')",0.0,0.0
"('cardinalityValue', 'name')",0.9917355371900827,0.995850622406639
"('cardinalityValue', 'NodeView')",0.0,0.0
"('cardinalityValue', 'none')",1.0,1.0
"('cardinalityValue', 'Note')",0.0,0.0
"('cardinalityValue', 'NoteView')",0.0,0.0
"('cardinalityValue', 'OntologicalNature')",0.0,0.0
"('cardinalityValue', 'OntoumlElement')",0.0,0.0
"('cardinalityValue', 'order')",0.9917355371900827,0.995850622406639
"('cardinalityValue', 'owner')",0.0,0.0
"('cardinalityValue', 'Package')",0.9917355371900827,0.995850622406639
"('cardinalityValue', 'PackageView')",0.03333333333333333,0.06451612903225806
"('cardinalityValue', 'participation')",0.25833333333333336,0.4105960264900662
"('cardinalityValue', 'participational')",0.03333333333333333,0.06451612903225806
"('cardinalityValue', 'Path')",0.8181818181818182,0.9
"('cardinalityValue', 'phase')",0.3416666666666667,0.5093167701863354
"('cardinalityValue', 'phaseMixin')",0.06666666666666667,0.125
"('cardinalityValue', 'point')",0.8181818181818182,0.9
"('cardinalityValue', 'Point')",0.8181818181818182,0.9
"('cardinalityValue', 'project')",0.9917355371900827,0.995850622406639
"('cardinalityValue', 'Project')",0.9917355371900827,0.995850622406639
"('cardinalityValue', 'property')",0.0,0.0
"('cardinalityValue', 'Property')",1.0,1.0
"('cardinalityValue', 'PropertyStereotype')",0.0,0.0
"('cardinalityValue', 'propertyType')",1.0,1.0
"('cardinalityValue', 'quality')",0.36666666666666664,0.5365853658536586
"('cardinalityValue', 'qualityNature')",0.0,0.0
"('cardinalityValue', 'quantity')",0.19166666666666668,0.32167832167832167
"('cardinalityValue', 'quantityNature')",0.0,0.0
"('cardinalityValue', 'Rectangle')",0.8181818181818182,0.9
"('cardinalityValue', 'RectangularShape')",0.0,0.0
"('cardinalityValue', 'redefinesProperty')",0.008333333333333333,0.01652892561983471
"('cardinalityValue', 'Relation')",1.0,1.0
"('cardinalityValue', 'relationEnd')",1.0,1.0
"('cardinalityValue', 'RelationStereotype')",0.0,0.0
"('cardinalityValue', 'RelationView')",0.0,0.0
"('cardinalityValue', 'relator')",0.7520661157024794,0.8584905660377359
"('cardinalityValue', 'relatorNature')",0.0,0.0
"('cardinalityValue', 'restrictedTo')",0.9752066115702479,0.9874476987447699
"('cardinalityValue', 'role')",0.7,0.8235294117647058
"('cardinalityValue', 'roleMixin')",0.45,0.6206896551724138
"('cardinalityValue', 'shape')",0.8181818181818182,0.9
"('cardinalityValue', 'Shape')",0.0,0.0
"('cardinalityValue', 'shared')",0.5666666666666667,0.723404255319149
"('cardinalityValue', 'situation')",0.18333333333333332,0.30985915492957744
"('cardinalityValue', 'situationNature')",0.0,0.0
"('cardinalityValue', 'sourceEnd')",1.0,1.0
"('cardinalityValue', 'sourceView')",0.7851239669421488,0.8796296296296297
"('cardinalityValue', 'specific')",0.9586776859504132,0.9789029535864979
"('cardinalityValue', 'stereotype')",0.9917355371900827,0.995850622406639
"('cardinalityValue', 'Stereotype')",0.0,0.0
"('cardinalityValue', 'subCollectionOf')",0.05,0.09523809523809523
"('cardinalityValue', 'subkind')",0.71900826446281,0.8365384615384616
"('cardinalityValue', 'subQuantityOf')",0.03333333333333333,0.06451612903225806
"('cardinalityValue', 'subsetsProperty')",0.008333333333333333,0.01652892561983471
"('cardinalityValue', 'targetEnd')",1.0,1.0
"('cardinalityValue', 'targetView')",0.7851239669421488,0.8796296296296297
"('cardinalityValue', 'termination')",0.025,0.04878048780487805
"('cardinalityValue', 'text')",0.0,0.0
"('cardinalityValue', 'Text')",0.5166666666666667,0.6813186813186813
"('cardinalityValue', 'topLeftPosition')",0.8181818181818182,0.9
"('cardinalityValue', 'triggers')",0.08333333333333333,0.15384615384615385
"('cardinalityValue', 'type')",0.21666666666666667,0.3561643835616438
"('cardinalityValue', 'typeNature')",0.0,0.0
"('cardinalityValue', 'upperBound')",0.9333333333333333,0.9655172413793104
"('cardinalityValue', 'width')",0.8181818181818182,0.9
"('cardinalityValue', 'xCoordinate')",0.8181818181818182,0.9
"('cardinalityValue', 'yCoordinate')",0.8181818181818182,0.9
"('categorizer', 'category')",0.011494252873563218,0.022727272727272728
"('categorizer', 'characterization')",0.029411764705882353,0.05714285714285714
"('categorizer', 'Class')",0.01652892561983471,0.032520325203252036
"('categorizer', 'Classifier')",0.0,0.0
"('categorizer', 'ClassStereotype')",0.0,0.0
"('categorizer', 'ClassView')",0.02,0.0392156862745098
"('categorizer', 'collective')",0.022222222222222223,0.043478260869565216
"('categorizer', 'collectiveNature')",0.0,0.0
"('categorizer', 'comparative')",0.0,0.0
"('categorizer', 'componentOf')",0.021739130434782608,0.0425531914893617
"('categorizer', 'composite')",0.0136986301369863,0.02702702702702703
"('categorizer', 'ConnectorView')",0.0,0.0
"('categorizer', 'containsModelElement')",0.01652892561983471,0.032520325203252036
"('categorizer', 'containsView')",0.016666666666666666,0.03278688524590164
"('categorizer', 'creation')",0.0,0.0
"('categorizer', 'datatype')",0.0,0.0
"('categorizer', 'DecoratableElement')",0.0,0.0
"('categorizer', 'derivation')",0.05128205128205128,0.0975609756097561
"('categorizer', 'description')",0.0,0.0
"('categorizer', 'diagram')",0.016666666666666666,0.03278688524590164
"('categorizer', 'Diagram')",0.016666666666666666,0.03278688524590164
"('categorizer', 'DiagramElement')",0.0,0.0
"('categorizer', 'ElementView')",0.0,0.0
"('categorizer', 'end')",0.0,0.0
"('categorizer', 'enumeration')",0.1111111111111111,0.2
"('categorizer', 'event')",0.01818181818181818,0.03571428571428571
"('categorizer', 'eventNature')",0.0,0.0
"('categorizer', 'externalDependence')",0.09090909090909091,0.16666666666666666
"('categorizer', 'extrinsicModeNature')",0.0,0.0
"('categorizer', 'functionalComplexNature')",0.0,0.0
"('categorizer', 'general')",0.017094017094017096,0.03361344537815126
"('categorizer', 'generalization')",0.027777777777777776,0.05405405405405406
"('categorizer', 'Generalization')",0.017094017094017096,0.03361344537815126
"('categorizer', 'GeneralizationSet')",0.027777777777777776,0.05405405405405406
"('categorizer', 'GeneralizationSetView')",0.0,0.0
"('categorizer', 'GeneralizationView')",0.020833333333333332,0.04081632653061224
"('categorizer', 'height')",0.02,0.0392156862745098
"('categorizer', 'historicalDependence')",0.0,0.0
"('categorizer', 'historicalRole')",0.0,0.0
"('categorizer', 'historicalRoleMixin')",0.0,0.0
"('categorizer', 'instantiation')",0.11764705882352941,0.21052631578947367
"('categorizer', 'intrinsicModeNature')",0.0,0.0
"('categorizer', 'isAbstract')",0.01652892561983471,0.032520325203252036
"('categorizer', 'isComplete')",0.027777777777777776,0.05405405405405406
"('categorizer', 'isDerived')",0.01652892561983471,0.032520325203252036
"('categorizer', 'isDisjoint')",0.027777777777777776,0.05405405405405406
"('categorizer', 'isExtensional')",0.01652892561983471,0.032520325203252036
"('categorizer', 'isOrdered')",0.016666666666666666,0.03278688524590164
"('categorizer', 'isPowertype')",0.01652892561983471,0.032520325203252036
"('categorizer', 'isReadOnly')",0.016666666666666666,0.03278688524590164
"('categorizer', 'isViewOf')",0.02,0.0392156862745098
"('categorizer', 'kind')",0.019801980198019802,0.038834951456310676
"('categorizer', 'literal')",0.1111111111111111,0.2
"('categorizer', 'Literal')",0.1111111111111111,0.2
"('categorizer', 'lowerBound')",0.017857142857142856,0.03508771929824561
"('categorizer', 'manifestation')",0.07692307692307693,0.14285714285714285
"('categorizer', 'material')",0.01818181818181818,0.03571428571428571
"('categorizer', 'mediation')",0.025974025974025976,0.05063291139240506
"('categorizer', 'memberOf')",0.03125,0.06060606060606061
"('categorizer', 'mixin')",0.0,0.0
"('categorizer', 'mode')",0.034482758620689655,0.06666666666666667
"('categorizer', 'model.1')",0.01652892561983471,0.032520325203252036
"('categorizer', 'ModelElement')",0.0,0.0
"('categorizer', 'name')",0.01652892561983471,0.032520325203252036
"('categorizer', 'NodeView')",0.0,0.0
"('categorizer', 'none')",0.016666666666666666,0.03278688524590164
"('categorizer', 'Note')",0.0,0.0
"('categorizer', 'NoteView')",0.0,0.0
"('categorizer', 'OntologicalNature')",0.0,0.0
"('categorizer', 'OntoumlElement')",0.0,0.0
"('categorizer', 'order')",0.01652892561983471,0.032520325203252036
"('categorizer', 'owner')",0.0,0.0
"('categorizer', 'Package')",0.01652892561983471,0.032520325203252036
"('categorizer', 'PackageView')",0.0,0.0
"('categorizer', 'participation')",0.0,0.0
"('categorizer', 'participational')",0.0,0.0
"('categorizer', 'Path')",0.02,0.0392156862745098
"('categorizer', 'phase')",0.04878048780487805,0.09302325581395349
"('categorizer', 'phaseMixin')",0.1111111111111111,0.2
"('categorizer', 'point')",0.02,0.0392156862745098
"('categorizer', 'Point')",0.02,0.0392156862745098
"('categorizer', 'project')",0.01652892561983471,0.032520325203252036
"('categorizer', 'Project')",0.01652892561983471,0.032520325203252036
"('categorizer', 'property')",0.0,0.0
"('categorizer', 'Property')",0.016666666666666666,0.03278688524590164
"('categorizer', 'PropertyStereotype')",0.0,0.0
"('categorizer', 'propertyType')",0.016666666666666666,0.03278688524590164
"('categorizer', 'quality')",0.045454545454545456,0.08695652173913043
"('categorizer', 'qualityNature')",0.0,0.0
"('categorizer', 'quantity')",0.041666666666666664,0.08
"('categorizer', 'quantityNature')",0.0,0.0
"('categorizer', 'Rectangle')",0.02,0.0392156862745098
"('categorizer', 'RectangularShape')",0.0,0.0
"('categorizer', 'redefinesProperty')",0.0,0.0
"('categorizer', 'Relation')",0.016666666666666666,0.03278688524590164
"('categorizer', 'relationEnd')",0.016666666666666666,0.03278688524590164
"('categorizer', 'RelationStereotype')",0.0,0.0
"('categorizer', 'RelationView')",0.0,0.0
"('categorizer', 'relator')",0.021739130434782608,0.0425531914893617
"('categorizer', 'relatorNature')",0.0,0.0
"('categorizer', 'restrictedTo')",0.01680672268907563,0.03305785123966942
"('categorizer', 'role')",0.023809523809523808,0.046511627906976744
"('categorizer', 'roleMixin')",0.01818181818181818,0.03571428571428571
"('categorizer', 'shape')",0.02,0.0392156862745098
"('categorizer', 'Shape')",0.0,0.0
"('categorizer', 'shared')",0.014492753623188406,0.02857142857142857
"('categorizer', 'situation')",0.0,0.0
"('categorizer', 'situationNature')",0.0,0.0
"('categorizer', 'sourceEnd')",0.016666666666666666,0.03278688524590164
"('categorizer', 'sourceView')",0.020833333333333332,0.04081632653061224
"('categorizer', 'specific')",0.017094017094017096,0.03361344537815126
"('categorizer', 'stereotype')",0.01652892561983471,0.032520325203252036
"('categorizer', 'Stereotype')",0.0,0.0
"('categorizer', 'subCollectionOf')",0.0,0.0
"('categorizer', 'subkind')",0.022727272727272728,0.044444444444444446
"('categorizer', 'subQuantityOf')",0.0,0.0
"('categorizer', 'subsetsProperty')",0.0,0.0
"('categorizer', 'targetEnd')",0.016666666666666666,0.03278688524590164
"('categorizer', 'targetView')",0.020833333333333332,0.04081632653061224
"('categorizer', 'termination')",0.0,0.0
"('categorizer', 'text')",0.0,0.0
"('categorizer', 'Text')",0.03225806451612903,0.0625
"('categorizer', 'topLeftPosition')",0.02,0.0392156862745098
"('categorizer', 'triggers')",0.0,0.0
"('categorizer', 'type')",0.07692307692307693,0.14285714285714285
"('categorizer', 'typeNature')",0.0,0.0
"('categorizer', 'upperBound')",0.017857142857142856,0.03508771929824561
"('categorizer', 'width')",0.02,0.0392156862745098
"('categorizer', 'xCoordinate')",0.02,0.0392156862745098
"('categorizer', 'yCoordinate')",0.02,0.0392156862745098
"('category', 'characterization')",0.5876288659793815,0.7402597402597403
"('category', 'Class')",0.7107438016528925,0.8309178743961353
"('category', 'Classifier')",0.0,0.0
"('category', 'ClassStereotype')",0.0,0.0
"('category', 'ClassView')",0.603448275862069,0.7526881720430108
"('category', 'collective')",0.3684210526315789,0.5384615384615384
"('category', 'collectiveNature')",0.0,0.0
"('category', 'comparative')",0.05747126436781609,0.10869565217391304
"('category', 'componentOf')",0.42391304347826086,0.5954198473282443
"('category', 'composite')",0.6458333333333334,0.7848101265822784
"('category', 'ConnectorView')",0.0,0.0
"('category', 'containsModelElement')",0.7107438016528925,0.8309178743961353
"('category', 'containsView')",0.7024793388429752,0.8252427184466019
"('category', 'creation')",0.14285714285714285,0.25
"('category', 'datatype')",0.23076923076923078,0.375
"('category', 'DecoratableElement')",0.0,0.0
"('category', 'derivation')",0.2755102040816326,0.432
"('category', 'description')",0.17582417582417584,0.29906542056074764
"('category', 'diagram')",0.7024793388429752,0.8252427184466019
"('category', 'Diagram')",0.7024793388429752,0.8252427184466019
"('category', 'DiagramElement')",0.0,0.0
"('category', 'ElementView')",0.0,0.0
"('category', 'end')",0.0,0.0
"('category', 'enumeration')",0.056179775280898875,0.10638297872340426
"('category', 'event')",0.4,0.5714285714285714
"('category', 'eventNature')",0.0,0.0
"('category', 'externalDependence')",0.2,0.3333333333333333
"('category', 'extrinsicModeNature')",0.0,0.0
"('category', 'functionalComplexNature')",0.0,0.0
"('category', 'general')",0.7350427350427351,0.8472906403940886
"('category', 'generalization')",0.5490196078431373,0.7088607594936709
"('category', 'Generalization')",0.7350427350427351,0.8472906403940886
"('category', 'GeneralizationSet')",0.5490196078431373,0.7088607594936709
"('category', 'GeneralizationSetView')",0.0,0.0
"('category', 'GeneralizationView')",0.625,0.7692307692307693
"('category', 'height')",0.603448275862069,0.7526881720430108
"('category', 'historicalDependence')",0.1590909090909091,0.27450980392156865
"('category', 'historicalRole')",0.034482758620689655,0.06666666666666667
"('category', 'historicalRoleMixin')",0.03488372093023256,0.06741573033707865
"('category', 'instantiation')",0.17045454545454544,0.2912621359223301
"('category', 'intrinsicModeNature')",0.0,0.0
"('category', 'isAbstract')",0.7107438016528925,0.8309178743961353
"('category', 'isComplete')",0.5490196078431373,0.7088607594936709
"('category', 'isDerived')",0.7107438016528925,0.8309178743961353
"('category', 'isDisjoint')",0.5490196078431373,0.7088607594936709
"('category', 'isExtensional')",0.7107438016528925,0.8309178743961353
"('category', 'isOrdered')",0.7166666666666667,0.8349514563106796
"('category', 'isPowertype')",0.7107438016528925,0.8309178743961353
"('category', 'isReadOnly')",0.7166666666666667,0.8349514563106796
"('category', 'isViewOf')",0.603448275862069,0.7526881720430108
"('category', 'kind')",0.6260869565217392,0.7700534759358288
"('category', 'literal')",0.06818181818181818,0.1276595744680851
"('category', 'Literal')",0.06818181818181818,0.1276595744680851
"('category', 'lowerBound')",0.7522123893805309,0.8585858585858586
"('category', 'manifestation')",0.11363636363636363,0.20408163265306123
"('category', 'material')",0.41414141414141414,0.5857142857142857
"('category', 'mediation')",0.5233644859813084,0.6871165644171779
"('category', 'memberOf')",0.25806451612903225,0.41025641025641024
"('category', 'mixin')",0.21348314606741572,0.35185185185185186
"('category', 'mode')",0.5483870967741935,0.7083333333333334
"('category', 'model.1')",0.7107438016528925,0.8309178743961353
"('category', 'ModelElement')",0.0,0.0
"('category', 'name')",0.7107438016528925,0.8309178743961353
"('category', 'NodeView')",0.0,0.0
"('category', 'none')",0.7166666666666667,0.8349514563106796
"('category', 'Note')",0.0,0.0
"('category', 'NoteView')",0.0,0.0
"('category', 'OntologicalNature')",0.0,0.0
"('category', 'OntoumlElement')",0.0,0.0
"('category', 'order')",0.7107438016528925,0.8309178743961353
"('category', 'owner')",0.0,0.0
"('category', 'Package')",0.7107438016528925,0.8309178743961353
"('category', 'PackageView')",0.046511627906976744,0.08888888888888889
"('category', 'participation')",0.2717391304347826,0.42735042735042733
"('category', 'participational')",0.046511627906976744,0.08888888888888889
"('category', 'Path')",0.603448275862069,0.7526881720430108
"('category', 'phase')",0.3368421052631579,0.5039370078740157
"('category', 'phaseMixin')",0.09302325581395349,0.1702127659574468
"('category', 'point')",0.603448275862069,0.7526881720430108
"('category', 'Point')",0.603448275862069,0.7526881720430108
"('category', 'project')",0.7107438016528925,0.8309178743961353
"('category', 'Project')",0.7107438016528925,0.8309178743961353
"('category', 'property')",0.0,0.0
"('category', 'Property')",0.7166666666666667,0.8349514563106796
"('category', 'PropertyStereotype')",0.0,0.0
"('category', 'propertyType')",0.7166666666666667,0.8349514563106796
"('category', 'quality')",0.3829787234042553,0.5538461538461539
"('category', 'qualityNature')",0.0,0.0
"('category', 'quantity')",0.2247191011235955,0.3669724770642202
"('category', 'quantityNature')",0.0,0.0
"('category', 'Rectangle')",0.603448275862069,0.7526881720430108
"('category', 'RectangularShape')",0.0,0.0
"('category', 'redefinesProperty')",0.011627906976744186,0.022988505747126436
"('category', 'Relation')",0.7166666666666667,0.8349514563106796
"('category', 'relationEnd')",0.7166666666666667,0.8349514563106796
"('category', 'RelationStereotype')",0.0,0.0
"('category', 'RelationView')",0.0,0.0
"('category', 'relator')",0.5752212389380531,0.7303370786516854
"('category', 'relatorNature')",0.0,0.0
"('category', 'restrictedTo')",0.7226890756302521,0.8390243902439024
"('category', 'role')",0.5454545454545454,0.7058823529411765
"('category', 'roleMixin')",0.48936170212765956,0.6571428571428571
"('category', 'shape')",0.603448275862069,0.7526881720430108
